,date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime,population
518,2004,South Dakota,0.0003280966973877579,2.620216680527233e-05,0.0012474509848597044,1.0253021793367434e-05,0.0038323517014320053,0.00032240057416922045,0.005428405427266202,0.00011961858758928674,2.164526823044236e-05,0.00047961357500085443,877790
519,2005,South Dakota,0.0002540470955467709,3.3037514667517286e-05,0.000934164207840144,1.0253021793367434e-05,0.003155652263069755,0.000309869103088438,0.004432723088665854,0.00011392246437074926,1.5949145011904898e-05,0.0003941717267227925,877790
520,2006,South Dakota,0.0008099887216760273,7.860650041581699e-05,0.0025165472379498513,1.2531471080782419e-05,0.009084177308923547,0.0006835347862244956,0.01236286583351371,0.000383918704929425,0.00010025176864625935,0.001306690666332494,877790
521,2007,South Dakota,0.0009034051424600417,0.0001082263411522118,0.00238553640392349,1.5949145011904898e-05,0.010174415292951617,0.0007826473302270475,0.013450825368254366,0.00038050103099830255,0.00012075781223299422,0.0014206131307032434,877790
522,2008,South Dakota,0.0011039086797525605,0.00012759316009523919,0.002540470955467709,2.7341391448979823e-05,0.010983264789983937,0.0008020141491700748,0.014453343054716959,0.000541131705761059,0.00013101083402636165,0.0018033926109889608,877790
523,2009,South Dakota,0.0008726460770799394,8.088494970323198e-05,0.002568951571560396,2.0506043586734868e-05,0.012137299354059628,0.0008726460770799394,0.015659781952403196,0.0005206256621743242,0.00012075781223299422,0.0015345355950739925,877790
524,2010,South Dakota,0.0011642875858690574,7.177115255357204e-05,0.0031408423427015573,1.5949145011904898e-05,0.012510965037195685,0.000848722359562082,0.016572300892012896,0.0004249307921028948,0.00016176989940646397,0.0017669374223903212,877790
525,2011,South Dakota,0.0011073263536836829,0.0001241754861641167,0.002849200833912439,1.708836965561239e-05,0.012777543603823239,0.0009569487007142939,0.016707868624614087,0.0004853096982193919,0.00017771904441836887,0.001787443465977056,877790
526,2012,South Dakota,0.0014342838264277333,0.0001424030804634366,0.0031408423427015573,1.708836965561239e-05,0.014625365975916791,0.0011221362740518803,0.019030747673133664,0.0005969537133027261,0.00016176989940646397,0.002210095808792536,877790
527,2013,South Dakota,0.0015345355950739925,8.316339899064696e-05,0.003047425921917543,1.3670695724489912e-05,0.013095387279417628,0.0008965697945977967,0.017122546394923614,0.00047733512571343945,0.00016404834869387895,0.002189589765205801,877790
528,2014,South Dakota,0.0017076977409175315,7.518882648469451e-05,0.0028252771163945816,1.9366818943027376e-05,0.013816516478884471,0.0010685927157976281,0.017785575137561377,0.00047505667642602447,0.0002005035372925187,0.002402624773579102,877790
529,2015,South Dakota,0.002000478474350357,7.177115255357204e-05,0.0028867952471547864,3.1898290023809796e-05,0.014346255938208456,0.001334032057781474,0.018638854395698286,0.0005149295389557867,0.00022784492874149852,0.0027751512320714523,877790
530,2016,South Dakota,0.0021030086922840313,8.202417434693947e-05,0.0030781849872976454,2.3923717517857346e-05,0.015043461420157441,0.0016609895305255244,0.01986466011232755,0.0005354355825425216,0.0002677177912712608,0.0029300857836156713,877790
531,2017,South Dakota,0.0019685801843265472,8.430262363435446e-05,0.002728443021679445,2.2784492874149853e-05,0.014443090032923591,0.0015037765296938904,0.01875961220793128,0.0005889791407967738,0.0002039212112236412,0.0027842650292211123,877790
532,2018,South Dakota,0.002007313822212602,7.518882648469451e-05,0.0025655338976292735,1.3670695724489912e-05,0.01364449355768464,0.0016211166679957621,0.01790633294979437,0.0006129028583146311,0.00023695872589115846,0.0028708461021428816,877790
533,2019,South Dakota,0.0023092083527950875,7.291037719727953e-05,0.002609963658733866,1.8227594299319883e-05,0.013887148406794336,0.0019207327492908326,0.018490755192016314,0.0006140420829583385,0.0001845543922806138,0.00312603242233336,877790
534,2001,Delaware,0.003456619782120719,0.00044687905434625917,0.005500525134372619,2.986058197244589e-05,0.02105582899153607,0.002919129306616693,0.02992236248687164,0.000518956321176301,0.0012139871084659898,0.005219423793735456,971180
535,2002,Delaware,0.0035008958174591732,0.0003521489322267757,0.0057970716036162195,3.089025721287506e-05,0.0200261537511069,0.003304227846537202,0.029479602133487097,0.00045511645626969253,0.0013653493688090775,0.005352251899750819,971180
536,2003,Delaware,0.003931300067958566,0.00037583146275664656,0.006358244609650117,2.162318004901254e-05,0.020376243332852817,0.0030509277373916266,0.03016124714265121,0.0004571758067505509,0.0014930290986222945,0.0059031281533804235,971180
537,2004,Delaware,0.0035626763318849235,0.0003768611379970757,0.005975205420210465,2.883090673201672e-05,0.020763401223254187,0.0022972054613974754,0.029412673242859202,0.00043349327622068,0.0013900615745793777,0.005415062089416998,971180
538,2005,Delaware,0.003923062666035132,0.0003964249675652299,0.0062501287094050536,4.221668485759592e-05,0.019809921950616774,0.0024207664902489755,0.028877242117836033,0.00047776931155913424,0.0014075660536666736,0.0058506147161185365,971180
539,2006,Delaware,0.0039786651290183075,0.00039539529232480075,0.006753639901974917,4.324636009802508e-05,0.022163759550237853,0.0029160402808954054,0.03222883502543298,0.0005138079449741552,0.0018523857575320744,0.006388105191622562,971180
540,2007,Delaware,0.00422269816100002,0.0003212586750139006,0.00679997528779423,4.015733437673758e-05,0.022180234354084723,0.002405321361642538,0.03170678967853539,0.00040878107045037995,0.001830762577483062,0.0065023991433102,971180
541,2008,Delaware,0.00417430342469985,0.00037274243703535904,0.007157272596223151,5.869148870446261e-05,0.02392553388661216,0.002601989332564509,0.03405753825243518,0.00046232418295269673,0.0019162256224386828,0.006611544718795692,971180
542,2009,Delaware,0.00387672728021582,0.00031713997405218394,0.007364237319549414,4.221668485759592e-05,0.02262917275891184,0.001948145554891987,0.03225869560740542,0.00046232418295269673,0.0017411808315657242,0.006122448979591836,971180
543,2010,Delaware,0.0036491690520809735,0.0003099322473691798,0.007947033505632323,5.2513437261887604e-05,0.02350954508947878,0.002022282172202887,0.03378879301468317,0.00039951399328651743,0.0019100475709961078,0.006011244053625487,971180
544,2011,Delaware,0.0034823616631314484,0.00030066517020531727,0.00801499207150065,4.9424411540600094e-05,0.02373298461665191,0.0016093824007907907,0.03365802425914866,0.0003984843180460883,0.0016124714265120781,0.005542741819230214,971180
545,2012,Delaware,0.003510162894623036,0.0002327066043369921,0.007749335859469924,5.766181346403344e-05,0.023647521571696285,0.0014806729957371446,0.033110237031240344,0.00042010749809510083,0.0015476018863650404,0.00553553409254721,971180
546,2013,Delaware,0.0031580139623962602,0.0001904899194793962,0.006540497127206079,4.221668485759592e-05,0.022968965588253464,0.001373586770732511,0.031073539405671452,0.0004499680800675467,0.0012778269733725984,0.004928025700694001,971180
547,2014,Delaware,0.0030560761135937724,0.0002203505014518421,0.006014333079346774,4.9424411540600094e-05,0.022448979591836733,0.0013045985296237567,0.029988261702259107,0.00041804814761424246,0.0013087172305854733,0.004832265903334089,971180
548,2015,Delaware,0.0033207026503840687,0.00016577771370909614,0.004977450112234601,5.766181346403344e-05,0.02090549640643341,0.0012211948351489941,0.027269919067526103,0.0003902469161226549,0.0012726785971704524,0.00504128997714121,971180
549,2016,Delaware,0.0033412961551926522,0.00018534154327725036,0.00521427541753331,5.457278774274594e-05,0.021243229885294177,0.001514652278671307,0.028157499124776046,0.00031713997405218394,0.0013880022240985194,0.005101011141086101,971180
550,2017,Delaware,0.003065343190757635,0.00014209518317922527,0.004006466360509896,5.1483762021458434e-05,0.01935995387054923,0.0013704977450112235,0.024879013159249574,0.00037274243703535904,0.0011213163368273646,0.004610885726641817,971180
551,2018,Delaware,0.0029932659239275934,0.0001410655079387961,0.003327910377067073,4.736506105974176e-05,0.019040754546016187,0.0014580201404477027,0.02396775057146976,0.00035626763318849237,0.0008896394077308017,0.004286538025906629,971180
552,2019,Delaware,0.003113737927057806,0.00013179843077493357,0.003162132663357977,4.9424411540600094e-05,0.01861343932123808,0.0015733437673757697,0.023480714182746762,0.0003346444531394798,0.0008144731151794724,0.0043122799069173585,971180
553,2002,New Hampshire,2.5914888103215297e-05,8.88510449253096e-06,0.00022138718693889638,,0.0012172593154767414,5.9234029950206393e-05,0.001506765636858375,3.0357440349480777e-05,1.4808507487551598e-05,7.108083594024768e-05,1350575
554,2003,New Hampshire,0.00038205949317883124,0.00015252762712178146,0.0018007145104862743,5.18297762064306e-06,0.008610406678636877,0.0007063658071562113,0.011270014623401143,0.00028654461988412343,0.00011180423153101456,0.0007855913222146123,1350575
555,2004,New Hampshire,0.0005264424411824593,0.00014068082113174017,0.0021546378394387577,6.663828369398219e-06,0.009107232104844234,0.0007870721729633675,0.012189622938378098,0.00033097014234677823,0.00011698720915165763,0.0009810636210502933,1350575
556,2005,New Hampshire,0.0005686466875219814,0.00019028932121503803,0.002210169742517076,1.036595524128612e-05,0.010462210539955205,0.0007419062251263351,0.013604575828813654,0.00034207652296244193,0.00014808507487551597,0.0010691742406012254,1350575
557,2006,New Hampshire,0.0006167743368565241,0.00019102974658941562,0.002312348444181182,5.9234029950206395e-06,0.01157729115376784,0.0007907742998352553,0.014871443644373693,0.0003250467393517576,0.00017844251522499676,0.001126186994428299,1350575
558,2007,New Hampshire,0.0006389870980878515,0.00018140421672250707,0.002649241989522981,5.18297762064306e-06,0.011505469892453215,0.0007559743072395091,0.01509209040593821,0.00030357440349480775,0.00017474038835310886,0.0011224848675564112,1350575
559,2008,New Hampshire,0.0008544508820317273,0.00021768506006700848,0.002842493012235529,9.625529866908539e-06,0.015252762712178146,0.0009595912851933435,0.01927253206967403,0.00035984673194750384,0.00029691057512540954,0.0015208337189715493,1350575
560,2009,New Hampshire,0.0008744423671399219,0.00018288506747126223,0.003336356736945375,8.144679118153379e-06,0.01575995409362679,0.0007811487699683468,0.02006034466801177,0.00037465523943505544,0.00031986376173111453,0.0015771060474242453,1350575
561,2010,New Hampshire,0.0009425615015826593,0.00023471484367769283,0.0037902374914388316,1.036595524128612e-05,0.016213094422745867,0.0007241360161412731,0.020962182774003666,0.00039538714991762766,0.00032578716472613515,0.0016741017714677082,1350575
562,2011,New Hampshire,0.0011098976361919922,0.000199174425707569,0.004058271476963515,1.2587231364418858e-05,0.016712141125076355,0.0007396849490032023,0.021709271976750644,0.00041167650815393444,0.00034429779908557465,0.0018784591747959202,1350575
563,2012,New Hampshire,0.0010758380689706237,0.00023397441830331526,0.0037265609092423596,1.1106380615663698e-05,0.01695055809562594,0.0007152509116487422,0.021626344334820354,0.00045610203061658924,0.0003428169483368195,0.0018858634285396961,1350575
564,2013,New Hampshire,0.001041778501749255,0.00016807655998371066,0.003365233326546101,1.6289358236306758e-05,0.016185698683893898,0.0006663828369398219,0.02038539140736353,0.00047165096347851843,0.00047017011272976325,0.0019998889361938434,1350575
565,2014,New Hampshire,0.0010669529644780926,0.00013845954500860746,0.0030127908483423725,1.3327656738796439e-05,0.015086907428317569,0.0006419487995853618,0.01888010662125391,0.00041982118727208783,0.0003946467245432501,0.001894748533032227,1350575
566,2015,New Hampshire,0.0011424763526646058,0.00010365955241286119,0.0025285526534994354,1.1846805990041279e-05,0.013810414082890621,0.0006760083668067305,0.017118634655609647,0.00047609351572478387,0.00035170205282935045,0.0019821187272087816,1350575
567,2016,New Hampshire,0.0011839401736297502,0.00013105529126483166,0.002167965496177554,1.2587231364418858e-05,0.011944542139459119,0.0006656424115654443,0.014909205338466949,0.00045017862762156857,0.00031986376173111453,0.0019665697943468522,1350575
568,2017,New Hampshire,0.001154323158654647,9.551487329470781e-05,0.0018858634285396961,9.625529866908539e-06,0.010949410436295652,0.0007048849564074561,0.013635673694537512,0.00045684245599096683,0.0003065361049923181,0.0019273272495048406,1350575
569,2018,New Hampshire,0.001061029561483072,8.885104492530959e-05,0.0013779316217166762,1.5548932861929177e-05,0.010432593524980101,0.0006848934712992614,0.012584269662921348,0.00041167650815393444,0.00024952335116524443,0.0017377783536641801,1350575
570,2019,New Hampshire,0.0008159487625640931,8.737019417655443e-05,0.0012416933528312016,2.443403735446014e-05,0.009718823464080114,0.0006730466653092201,0.01172093367639709,0.00041019565740517926,0.00022360846306202913,0.0014741869203857617,1350575
571,2003,Louisiana,9.738368895820596e-05,3.4169715423931914e-06,0.00024068293301732042,3.8440929851923405e-06,0.0007895339870142268,8.435648495283191e-05,0.0011179903765267723,1.195940039837617e-05,1.4522129055171063e-05,0.00012770931139694552,4682509
572,2004,Louisiana,0.0004036297634451957,8.755989577382553e-06,0.00044826395421770676,4.4847751493910635e-06,0.0016632108982598858,0.00020181488172259785,0.002322045723777573,3.1179865324337874e-05,2.9471379553141276e-05,0.0004687657834720659,4682509
573,2005,Louisiana,0.0005345424856631349,1.0891596791378297e-05,0.0005232237674289575,3.8440929851923405e-06,0.0019143583066257854,0.00021548276789217063,0.0026639564387382917,2.8403575946143404e-05,4.185790139431659e-05,0.0006086480559887872,4682509
574,2006,Louisiana,0.0005025083774531987,1.687129699056638e-05,0.0005046439846671944,7.474625248985106e-06,0.001840893418464332,0.0002180454965489655,0.002580454196671058,3.459683686673106e-05,3.972229418032085e-05,0.0005843021337492357,4682509
575,2007,Louisiana,0.0005744783405648553,1.153227895557702e-05,0.0006035225986751974,9.183111020181702e-06,0.0021922008051666318,0.00024153717590291872,0.003048792858700325,3.673244408072681e-05,4.676979798650681e-05,0.0006671636936522706,4682509
576,2008,Louisiana,0.0006092887381529859,1.2813643283974468e-05,0.0005930581233266183,6.833943084786383e-06,0.0022088585414357987,0.00021142511418557872,0.0030261554222319703,3.630532263792766e-05,4.591555510090851e-05,0.0006983435589766085,4682509
577,2009,Louisiana,0.0004205010604357621,8.11530741318383e-06,0.00061227858825258,5.979700199188085e-06,0.0020600067186202953,0.00018793343483162553,0.0028683340491176845,4.10036585087183e-05,4.1217219230117873e-05,0.0005087016383737863,4682509
578,2010,Louisiana,0.00040085347406700126,7.474625248985106e-06,0.0008743175934098578,6.833943084786383e-06,0.00281537099021059,0.00023085913983294,0.003928022348702373,5.339018034989362e-05,4.719691942930596e-05,0.0005082745169309872,4682509
579,2011,Louisiana,0.000443138496904117,1.5376371940769362e-05,0.0011308040198107468,7.688185970384681e-06,0.003118413653876586,0.0002082217033645851,0.004472815748992687,5.616646972808808e-05,7.004791661906043e-05,0.0005770410692216501,4682509
580,2012,Louisiana,0.00029300530976021617,5.125457313589787e-06,0.0009817386362738437,2.9898500995940423e-06,0.0030475114943719277,0.00018836055627442468,0.004222736144233786,4.612911582230808e-05,4.463419077251106e-05,0.00038675846645462933,4682509
